turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1437, 22.52017082149192,20.681434726887872,22.52017082149192,1583.5258,0.49999988,21.550129916517257,Last,Overtaking,non, True
1438, 22.60003565547256,20.7574964735361,22.60003565547256,1584.6515,0.49999988,21.46235309978709,Last,Overtaking,non, True
1439, 22.558259813145007,20.71770995703367,22.558259813145007,1585.7777,0.49999988,21.374471229269385,Last,Overtaking,non, True
1440, 22.541600687650433,20.701844123229314,22.541600687650433,1586.9043,0.49999988,21.286479927722993,Last,Overtaking,non, True
1441, 22.592749094438847,20.75055689159923,22.592749094438847,1588.0314,0.49999988,21.198383572389062,Last,Overtaking,non, True
1442, 22.58607176412233,20.744197529393023,22.58607176412233,1589.1588,0.49999988,21.110177786026448,Last,Overtaking,non, True
1443, 22.58001199536548,20.73842632105317,22.58001199536548,1590.2867,0.49999988,21.021864757255717,Last,Overtaking,non, True
1444, 22.591413614524022,20.749285005966065,22.591413614524022,1591.4152,0.49999988,20.9334422974563,Last,Overtaking,non, True
1445, 22.533750968376697,20.69436820011147,22.533750968376697,1592.541,0.49999988,20.845637028658675,Last,Overtaking,non, True
1446, 22.564808975170738,20.723947254201033,22.564808975170738,1593.6674,0.49999988,20.75772670607351,Last,Overtaking,non, True
1447, 22.495411582699575,20.65785449946659,22.495411582699575,1594.7911,0.49999988,20.67043357449014,Last,Overtaking,non, True
1448, 22.566486042976493,20.725544461635085,22.566486042976493,1595.9154,0.49999988,20.583033200498654,Last,Overtaking,non, True
1449, 22.510171234018994,20.67191131024699,22.510171234018994,1597.04,0.49999988,20.495521206857912,Last,Overtaking,non, True
1450, 22.557014755690464,20.716524188029343,22.557014755690464,1598.1652,0.49999988,20.4079063480502,Last,Overtaking,non, True
1451, 22.610297993275502,20.76727012858652,22.610297993275502,1599.2908,0.49999988,20.320182058213806,Last,Overtaking,non, True
1452, 22.595610804660996,20.75328232990604,22.595610804660996,1600.4167,0.49999988,20.23234833734872,Last,Overtaking,non, True
1453, 22.512263666799637,20.673904103371413,22.512263666799637,1601.5403,0.49999988,20.145133996106008,Last,Overtaking,non, True
1454, 22.62372282721689,20.780055684721177,22.62372282721689,1602.6642,0.49999988,20.057812412455178,Last,Overtaking,non, True
1455, 22.572786282955466,20.731544690186485,22.572786282955466,1603.7886,0.49999988,19.97038139777566,Last,Overtaking,non, True
1456, 22.55755899410106,20.71704251032515,22.55755899410106,1604.9133,0.49999988,19.88284314068803,Last,Overtaking,non, True
1457, 22.525778141368626,20.686775031532353,22.525778141368626,1606.0386,0.49999988,19.795197641192292,Last,Overtaking,non, True
1458, 22.556514373405058,20.716047633471813,22.556514373405058,1607.1642,0.49999988,19.707444899288436,Last,Overtaking,non, True
1459, 22.565027314066747,20.724155196006755,22.565027314066747,1608.2903,0.49999988,19.619584914976468,Last,Overtaking,non, True
1460, 22.546449170775897,20.706461726205944,22.546449170775897,1609.4169,0.49999988,19.531615499635816,Last,Overtaking,non, True
1461, 22.578697270664257,20.7371742022901,22.578697270664257,1610.5438,0.49999988,19.443538841887047,Last,Overtaking,non, True
1462, 22.493002047110227,20.655559703667212,22.493002047110227,1611.6683,0.49999988,19.356079375140073,Last,Overtaking,non, True
1463, 22.489998873063467,20.652699537908394,22.489998873063467,1612.7932,0.49999988,19.26851485460556,Last,Overtaking,non, True
1464, 22.547986462501978,20.707925813564117,22.547986462501978,1613.9186,0.49999988,19.18084090304236,Last,Overtaking,non, True
1465, 22.596632147773008,20.754255037631765,22.596632147773008,1615.0443,0.49999988,19.093059709071046,Last,Overtaking,non, True
1466, 22.489201431962535,20.65194007019322,22.489201431962535,1616.1676,0.49999988,19.00589351748095,Last,Overtaking,non, True
1467, 22.49077311612214,20.653436912249983,22.49077311612214,1617.2914,0.49999988,18.918620083482743,Last,Overtaking,non, True
1468, 22.538615445432555,20.699001035402762,22.538615445432555,1618.4155,0.49999988,18.831239407076424,Last,Overtaking,non, True
1469, 22.607217912144396,20.76433671798547,22.607217912144396,1619.5402,0.49999988,18.743753676882566,Last,Overtaking,non, True
1470, 22.606682320529934,20.7638266307336,22.606682320529934,1620.6652,0.49999988,18.656156327039444,Last,Overtaking,non, True
1471, 22.556379025588452,20.71591873078933,22.556379025588452,1621.7906,0.49999988,18.56845611202936,Last,Overtaking,non, True
1472, 22.618257083729535,20.77485021473322,22.618257083729535,1622.9165,0.49999988,18.48064646599059,Last,Overtaking,non, True
1473, 22.584413010841818,20.742617764363963,22.584413010841818,1624.0428,0.49999988,18.392725200302554,Last,Overtaking,non, True
1474, 22.520900135211694,20.682129311382894,22.520900135211694,1625.1666,0.49999988,18.305425502857464,Last,Overtaking,non, True
1475, 22.501399367271905,20.663557151440237,22.501399367271905,1626.2909,0.49999988,18.218016374383684,Last,Overtaking,non, True
1476, 22.50922885463653,20.671013806073212,22.50922885463653,1627.4156,0.49999988,18.130500003501794,Last,Overtaking,non, True
1477, 22.55587980935725,20.715443286759616,22.55587980935725,1628.5408,0.49999988,18.042876390211788,Last,Overtaking,non, True
1478, 22.608775546601322,20.765820179373016,22.608775546601322,1629.6664,0.49999988,17.955145534513672,Last,Overtaking,non, True
1479, 22.504852835808013,20.666846169093674,22.504852835808013,1630.7894,0.49999988,17.868029681196774,Last,Overtaking,non, True
1480, 22.497403682671084,20.659751737534695,22.497403682671084,1631.913,0.49999988,17.780808774092336,Last,Overtaking,non, True
1481, 22.48877023436351,20.651529405813196,22.48877023436351,1633.0369,0.49999988,17.693477341648926,Last,Overtaking,non, True
1482, 22.540029984437368,20.700348215407345,22.540029984437368,1634.1613,0.49999988,17.606039761107688,Last,Overtaking,non, True
1483, 22.576648580643845,20.735223068937323,22.576648580643845,1635.2861,0.49999988,17.518494938158337,Last,Overtaking,non, True
1484, 22.510846841231775,20.672554745687734,22.510846841231775,1636.4114,0.49999988,17.430842872800874,Last,Overtaking,non, True
1485, 22.498436597486005,20.660735465929857,22.498436597486005,1637.5342,0.49999988,17.34380580982463,Last,Overtaking,non, True
1486, 22.575360979937887,20.733996782550697,22.575360979937887,1638.6573,0.49999988,17.256662598750562,Last,Overtaking,non, True
1487, 22.570591795936444,20.729454702549322,22.570591795936444,1639.781,0.49999988,17.169412145268378,Last,Overtaking,non, True
1488, 22.59035674637285,20.74827846486971,22.59035674637285,1640.905,0.49999988,17.082053355067796,Last,Overtaking,non, True
1489, 22.582588629025807,20.740880257872526,22.582588629025807,1642.0295,0.49999988,16.9945873224591,Last,Overtaking,non, True
1490, 22.499390935551617,20.661644359325678,22.499390935551617,1643.1545,0.49999988,16.907014047442292,Last,Overtaking,non, True
1491, 22.501224909974596,20.663391001633276,22.501224909974596,1644.2799,0.49999988,16.819332435707082,Last,Overtaking,non, True
1492, 22.611195017038604,20.768124436932332,22.611195017038604,1645.4058,0.49999988,16.731544675874048,Last,Overtaking,non, True
1493, 22.578798740092118,20.73727083984044,22.578798740092118,1646.532,0.49999988,16.643647485012327,Last,Overtaking,non, True
1494, 22.57781567610924,20.736334588428175,22.57781567610924,1647.6587,0.49999988,16.555643051742493,Last,Overtaking,non, True
1495, 22.529306783033235,20.690135642641504,22.529306783033235,1648.7828,0.49999988,16.468254715164164,Last,Overtaking,non, True
1496, 22.564189647798074,20.723357418608018,22.564189647798074,1649.9075,0.49999988,16.380761324798296,Last,Overtaking,non, True
1497, 22.4876384328729,20.65045149963166,22.4876384328729,1651.0295,0.49999988,16.293881842503364,Last,Overtaking,non, True
1498, 22.548106009058962,20.70803966742791,22.548106009058962,1652.1521,0.49999988,16.2068962121106,Last,Overtaking,non, True
1499, 22.490852975916912,20.653512969197386,22.490852975916912,1653.2751,0.49999988,16.119801150689153,Last,Overtaking,non, True
1500, 22.550580852571805,20.710396661249668,22.550580852571805,1654.3986,0.49999988,16.032601035480166,Last,Overtaking,non, True
1501, 22.57792374852977,20.736437514542967,22.57792374852977,1655.5225,0.49999988,15.94529258355278,Last,Overtaking,non, True
1502, 22.61496355687358,20.771713522489453,22.61496355687358,1656.6467,0.49999988,15.857875794906994,Last,Overtaking,non, True
1503, 22.515901646036706,20.677368845501952,22.515901646036706,1657.7715,0.49999988,15.770353952473666,Last,Overtaking,non, True
1504, 22.591239181308847,20.749118879094468,22.591239181308847,1658.8966,0.49999988,15.682722679011654,Last,Overtaking,non, True
1505, 22.547346590182062,20.707316411354675,22.547346590182062,1660.0222,0.49999988,15.594983068831242,Last,Overtaking,non, True
1506, 22.594328665098285,20.752061244608218,22.594328665098285,1661.1483,0.49999988,15.507137310553004,Last,Overtaking,non, True
1507, 22.621337720493866,20.777784154508772,22.621337720493866,1662.2748,0.49999988,15.419184309866653,Last,Overtaking,non, True
1508, 22.525384641818146,20.686400270055707,22.525384641818146,1663.3988,0.49999988,15.33184631156152,Last,Overtaking,non, True
