turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1486, 22.510967646161173,20.548686403167828,22.510967646161173,1633.3137,0.45000082,36.576888536947905,Last,Overtaking,non, True
1487, 22.495745659271925,20.534189272797114,22.495745659271925,1634.4384,0.45000082,36.502693380756895,Last,Overtaking,non, True
1488, 22.452060407575136,20.492584271181126,22.452060407575136,1635.5604,0.45000082,36.42901433913741,Last,Overtaking,non, True
1489, 22.4611477728645,20.501238904790043,22.4611477728645,1636.683,0.45000082,36.35523576113628,Last,Overtaking,non, True
1490, 22.51710873929528,20.55453506329555,22.51710873929528,1637.806,0.45000082,36.28137239288411,Last,Overtaking,non, True
1491, 22.534844859681627,20.57142660652064,22.534844859681627,1638.9294,0.45000082,36.207409488250285,Last,Overtaking,non, True
1492, 22.46436085140226,20.50429897958791,22.46436085140226,1640.0504,0.45000082,36.13395901165534,Last,Overtaking,non, True
1493, 22.555616476516455,20.591209098744287,22.555616476516455,1641.1719,0.45000082,36.0604126852114,Last,Overtaking,non, True
1494, 22.55413681424607,20.589799896582015,22.55413681424607,1642.2937,0.45000082,35.98677788198377,Last,Overtaking,non, True
1495, 22.503016610194567,20.541113987961538,22.503016610194567,1643.416,0.45000082,35.91304722890714,Last,Overtaking,non, True
1496, 22.526368711527244,20.56335408446885,22.526368711527244,1644.5388,0.45000082,35.839220725981505,Last,Overtaking,non, True
1497, 22.526228627644407,20.563220671247098,22.526228627644407,1645.6621,0.45000082,35.765302059739525,Last,Overtaking,non, True
1498, 22.534552999619397,20.57114864455661,22.534552999619397,1646.7858,0.45000082,35.6912912301812,Last,Overtaking,non, True
1499, 22.54239782063725,20.578619902668855,22.54239782063725,1647.9099,0.45000082,35.617188237306536,Last,Overtaking,non, True
1500, 22.495531400782795,20.533985217093182,22.495531400782795,1649.0345,0.45000082,35.54298570805021,Last,Overtaking,non, True
1501, 22.49988445592651,20.538130983896718,22.49988445592651,1650.1597,0.45000082,35.4686947020102,Last,Overtaking,non, True
1502, 22.567102530032773,20.602148197331257,22.567102530032773,1651.2852,0.45000082,35.39430784612118,Last,Overtaking,non, True
1503, 22.54073295481129,20.57703431616794,22.54073295481129,1652.4111,0.45000082,35.31982882691582,Last,Overtaking,non, True
1504, 22.500661613324645,20.538871133799706,22.500661613324645,1653.5347,0.45000082,35.24586223574934,Last,Overtaking,non, True
1505, 22.482425550732838,20.52150345514084,22.482425550732838,1654.6586,0.45000082,35.171799794733865,Last,Overtaking,non, True
1506, 22.515325379661387,20.552836625548984,22.515325379661387,1655.783,0.45000082,35.09764519040204,Last,Overtaking,non, True
1507, 22.51266317603923,20.55030119352788,22.51266317603923,1656.9078,0.45000082,35.02339473622122,Last,Overtaking,non, True
1508, 22.497547529267845,20.535905339459894,22.497547529267845,1658.0332,0.45000082,34.94905211872405,Last,Overtaking,non, True
1509, 22.578319997657218,20.612831499830726,22.578319997657218,1659.1589,0.45000082,34.874617337910536,Last,Overtaking,non, True
1510, 22.57152351617301,20.606358660321956,22.57152351617301,1660.2852,0.45000082,34.80008670724802,Last,Overtaking,non, True
1511, 22.485650288860803,20.524574634310333,22.485650288860803,1661.4089,0.45000082,34.726068504624386,Last,Overtaking,non, True
1512, 22.513083584767898,20.55070158279328,22.513083584767898,1662.5331,0.45000082,34.651958138684414,Last,Overtaking,non, True
1513, 22.526640925254267,20.56361333563744,22.526640925254267,1663.6577,0.45000082,34.57775192289544,Last,Overtaking,non, True
1514, 22.519439577500357,20.556754909205146,22.519439577500357,1664.7828,0.45000082,34.503453543790116,Last,Overtaking,non, True
1515, 22.545957700068993,20.582010264032416,22.545957700068993,1665.9084,0.45000082,34.42906300136844,Last,Overtaking,non, True
1516, 22.52924082766009,20.566089433166795,22.52924082766009,1667.0344,0.45000082,34.35457292256512,Last,Overtaking,non, True
1517, 22.513025900225763,20.550646645134105,22.513025900225763,1668.158,0.45000082,34.280598958333336,Last,Overtaking,non, True
1518, 22.503648518543134,20.54171580543636,22.503648518543134,1669.282,0.45000082,34.20653283078521,Last,Overtaking,non, True
1519, 22.46824053304701,20.50799391448767,22.46824053304701,1670.4034,0.45000082,34.1329754447433,Last,Overtaking,non, True
1520, 22.575305862168264,20.60996089460315,22.575305862168264,1671.5254,0.45000082,34.0593222088524,Last,Overtaking,non, True
1521, 22.46143711872257,20.50151447227392,22.46143711872257,1672.6478,0.45000082,33.9855804961778,Last,Overtaking,non, True
1522, 22.563153946237453,20.598387641335712,22.563153946237453,1673.7706,0.45000082,33.91174293365421,Last,Overtaking,non, True
1523, 22.453911331982606,20.494347056331097,22.453911331982606,1674.891,0.45000082,33.83841411263685,Last,Overtaking,non, True
1524, 22.516146207695357,20.553618366533716,22.516146207695357,1676.0118,0.45000082,33.76499312830314,Last,Overtaking,non, True
1525, 22.464668441213973,20.504591922265732,22.464668441213973,1677.133,0.45000082,33.69147998065308,Last,Overtaking,non, True
1526, 22.512045813102272,20.54971322882602,22.512045813102272,1678.2548,0.45000082,33.61787098315402,Last,Overtaking,non, True
1527, 22.469812249419395,20.509490787223275,22.469812249419395,1679.377,0.45000082,33.544173508871275,Last,Overtaking,non, True
1528, 22.55101471952422,20.586826473037394,22.55101471952422,1680.4996,0.45000082,33.470380184739525,Last,Overtaking,non, True
1529, 22.538364413234884,20.574778562285648,22.538364413234884,1681.6227,0.45000082,33.39649101075878,Last,Overtaking,non, True
1530, 22.573723466178986,20.60845385080384,22.573723466178986,1682.7462,0.45000082,33.32250967346169,Last,Overtaking,non, True
1531, 22.52517743638089,20.562219536710415,22.52517743638089,1683.8702,0.45000082,33.248436172848244,Last,Overtaking,non, True
1532, 22.574164293040877,20.608873685910403,22.574164293040877,1684.9948,0.45000082,33.17426682238581,Last,Overtaking,non, True
1533, 22.509457322823664,20.547247999989246,22.509457322823664,1686.1196,0.45000082,33.100005308607024,Last,Overtaking,non, True
1534, 22.529226449060424,20.566075739262352,22.529226449060424,1687.245,0.45000082,33.02565163151189,Last,Overtaking,non, True
1535, 22.524212621418204,20.56130066531738,22.524212621418204,1688.3708,0.45000082,32.95119841803511,Last,Overtaking,non, True
1536, 22.570381497113267,20.605271023122203,22.570381497113267,1689.4972,0.45000082,32.87665672777464,Last,Overtaking,non, True
1537, 22.554471967131068,20.59011908980582,22.554471967131068,1690.6239,0.45000082,32.80201918766516,Last,Overtaking,non, True
1538, 22.53948220282628,20.575843123801263,22.53948220282628,1691.7511,0.45000082,32.727289484239336,Last,Overtaking,non, True
1539, 22.493662940094314,20.5322057307232,22.493662940094314,1692.8759,0.45000082,32.6530722088524,Last,Overtaking,non, True
1540, 22.55030456073426,20.586150131332673,22.55030456073426,1694.001,0.45000082,32.57875908361646,Last,Overtaking,non, True
1541, 22.511544053601956,20.54923536263524,22.511544053601956,1695.1266,0.45000082,32.504353795064176,Last,Overtaking,non, True
