turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1044, 22.71976289033418,20.58867305361834,22.71976289033418,1179.084,0.49999988,38.61898473678834,Last,Overtaking,non, True
1045, 22.854730916709745,20.71721403111888,22.854730916709745,1180.2181,0.49999988,38.52144287574911,Last,Overtaking,non, True
1046, 22.73663253140045,20.60473937844336,22.73663253140045,1181.3527,0.49999988,38.42378396554072,Last,Overtaking,non, True
1047, 22.829438879920833,20.6931263770342,22.829438879920833,1182.4877,0.49999988,38.32600800616317,Last,Overtaking,non, True
1048, 22.840624826624325,20.703779659608955,22.840624826624325,1183.623,0.49999988,38.228112337408064,Last,Overtaking,non, True
1049, 22.82099315197795,20.68508282661241,22.82099315197795,1184.7589,0.49999988,38.13010227969218,Last,Overtaking,non, True
1050, 22.77224381407761,20.63865488575494,22.77224381407761,1185.8951,0.49999988,38.031967192181966,Last,Overtaking,non, True
1051, 22.76445317364691,20.63123522820189,22.76445317364691,1187.0319,0.49999988,37.933720375919364,Last,Overtaking,non, True
1052, 22.805063298500432,20.6699115375862,22.805063298500432,1188.169,0.49999988,37.835351190070824,Last,Overtaking,non, True
1053, 22.810871836009802,20.675443478071312,22.810871836009802,1189.3065,0.49999988,37.736864955053115,Last,Overtaking,non, True
1054, 22.84489990286737,20.707851160792803,22.84489990286737,1190.4445,0.49999988,37.63826167086625,Last,Overtaking,non, True
1055, 22.80107175228525,20.66611006500031,22.80107175228525,1191.5829,0.49999988,37.53953867730182,Last,Overtaking,non, True
1056, 22.818305044719377,20.682522724461386,22.818305044719377,1192.7217,0.49999988,37.440698634568236,Last,Overtaking,non, True
1057, 22.75591185116452,20.62310063536152,22.75591185116452,1193.858,0.49999988,37.34255024601607,Last,Overtaking,non, True
1058, 22.790522825088036,20.656063467669632,22.790522825088036,1194.9948,0.49999988,37.24429012871152,Last,Overtaking,non, True
1059, 22.82469245046226,20.68860596802603,22.82469245046226,1196.132,0.49999988,37.145907641821026,Last,Overtaking,non, True
1060, 22.75872255899094,20.62577749995811,22.75872255899094,1197.2695,0.49999988,37.04740810576137,Last,Overtaking,non, True
1061, 22.812308085086233,20.67681133433458,22.812308085086233,1198.4076,0.49999988,36.94878886032416,Last,Overtaking,non, True
1062, 22.851535127742853,20.71417042257898,22.851535127742853,1199.546,0.49999988,36.850049905509394,Last,Overtaking,non, True
1063, 22.71687300625727,20.5859207830689,22.71687300625727,1200.682,0.49999988,36.75200792529284,Last,Overtaking,non, True
1064, 22.767929396860445,20.634545916976688,22.767929396860445,1201.8184,0.49999988,36.6538515561155,Last,Overtaking,non, True
1065, 22.85325026576837,20.715803887365187,22.85325026576837,1202.9552,0.49999988,36.55557281735222,Last,Overtaking,non, True
1066, 22.839263350755036,20.702483015923917,22.839263350755036,1204.0924,0.49999988,36.45717436921139,Last,Overtaking,non, True
1067, 22.79590458660595,20.661188954829548,22.79590458660595,1205.2301,0.49999988,36.358664192318166,Last,Overtaking,non, True
1068, 22.786265605639436,20.65200897295668,22.786265605639436,1206.3682,0.49999988,36.26002898563062,Last,Overtaking,non, True
1069, 22.847053166229895,20.709901887804733,22.847053166229895,1207.5067,0.49999988,36.1612767297739,Last,Overtaking,non, True
1070, 22.811126998246767,20.675686489725564,22.811126998246767,1208.6456,0.49999988,36.062407424748024,Last,Overtaking,non, True
1071, 22.8305852152999,20.694218125014263,22.8305852152999,1209.785,0.49999988,35.96341841034459,Last,Overtaking,non, True
1072, 22.825508580482996,20.68938323471245,22.825508580482996,1210.9248,0.49999988,35.864315006980384,Last,Overtaking,non, True
1073, 22.750047926152334,20.617515944873723,22.750047926152334,1212.0621,0.49999988,35.7659032577976,Last,Overtaking,non, True
1074, 22.794283553870375,20.659645114129003,22.794283553870375,1213.1998,0.49999988,35.66737711965404,Last,Overtaking,non, True
1075, 22.75000430747707,20.617474403278234,22.75000430747707,1214.3351,0.49999988,35.56953731527513,Last,Overtaking,non, True
1076, 22.79290347485162,20.658330753158758,22.79290347485162,1215.4707,0.49999988,35.47158844235222,Last,Overtaking,non, True
1077, 22.777512004108385,20.643672209593774,22.777512004108385,1216.6068,0.49999988,35.37351719984336,Last,Overtaking,non, True
1078, 22.855283456864733,20.717740259837914,22.855283456864733,1217.7433,0.49999988,35.27533156837374,Last,Overtaking,non, True
1079, 22.74459554176914,20.612323197842112,22.74459554176914,1218.8802,0.49999988,35.177023567318166,Last,Overtaking,non, True
1080, 22.803010699839618,20.667956681718756,22.803010699839618,1220.0176,0.49999988,35.07860117730182,Last,Overtaking,non, True
1081, 22.724283547001498,20.592978440920547,22.724283547001498,1221.1525,0.49999988,34.9808704414669,Last,Overtaking,non, True
1082, 22.82087340643345,20.68496878323669,22.82087340643345,1222.2877,0.49999988,34.88302265646281,Last,Overtaking,non, True
1083, 22.820232096136664,20.684358011525468,22.820232096136664,1223.4233,0.49999988,34.78505516208117,Last,Overtaking,non, True
1084, 22.75614159094082,20.623319435148474,22.75614159094082,1224.5594,0.49999988,34.68697327873876,Last,Overtaking,non, True
1085, 22.75165029611905,20.61904201150869,22.75165029611905,1225.6959,0.49999988,34.58876902581041,Last,Overtaking,non, True
1086, 22.75688920565624,20.62403144916316,22.75688920565624,1226.8329,0.49999988,34.49045038392127,Last,Overtaking,non, True
1087, 22.768272236070413,20.63487243050999,22.768272236070413,1227.9702,0.49999988,34.392009372446196,Last,Overtaking,non, True
1088, 22.83963927803373,20.702841041903625,22.83963927803373,1229.108,0.49999988,34.29345397201035,Last,Overtaking,non, True
1089, 22.812416790055302,20.67691486287655,22.812416790055302,1230.2462,0.49999988,34.19477886219695,Last,Overtaking,non, True
1090, 22.80218855467805,20.667173686326787,22.80218855467805,1231.3849,0.49999988,34.09598404300599,Last,Overtaking,non, True
1091, 22.822555891838494,20.686571150289115,22.822555891838494,1232.5239,0.49999988,33.997069514437484,Last,Overtaking,non, True
1092, 22.82385414419038,20.687807581100436,22.82385414419038,1233.6635,0.49999988,33.898040596908196,Last,Overtaking,non, True
1093, 22.853571234478085,20.71610957185063,22.853571234478085,1234.8033,0.49999988,33.79888930979297,Last,Overtaking,non, True
