turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1, 22.24445910709248,21.388902987588924,23.52236778616003,0.06046476,2,99.98470216576175,First,SpeedUp,non, False
2, 22.230805805944236,21.37577481340792,23.52236778616003,0.18139428,2,99.97400313138371,First,SpeedUp,non, False
3, 22.22776311986032,21.372849153711847,23.52236778616003,0.36278856,2,99.96708393250725,First,SpeedUp,non, False
4, 22.299559233769045,21.441883878624083,23.52236778616003,0.6046476,2,99.96312560477368,First,SpeedUp,non, False
5, 22.19271593283771,21.339149935420874,23.52236778616003,0.90697134,2,99.96129868428126,First,SpeedUp,non, False
6, 22.29992735730347,21.442237843561028,23.52236778616003,1.2697599,2,99.96079470621439,First,SpeedUp,non, False
7, 22.196222657872166,21.342521786415542,23.52236778616003,1.6930132,2,99.96078420667132,First,SpeedUp,non, False
8, 22.28931725578646,21.432035822871597,23.52236778616003,2.1767313,2,99.96046922037952,First,SpeedUp,non, False
9, 22.225266187297972,21.37044825701728,23.52236778616003,2.7209141,2,99.9590097838942,First,SpeedUp,non, False
10, 22.233909615739794,21.378759245903648,23.52236778616003,3.3255618,2,99.95558693285668,First,SpeedUp,non, False
11, 22.309659533941588,21.451595705713064,23.52236778616003,3.990674,2,99.94939220245135,First,SpeedUp,non, False
12, 22.203606225171104,21.34962137035683,23.52236778616003,4.7162514,2,99.93961712786259,First,SpeedUp,non, False
13, 22.263579726440188,21.40728819850018,23.52236778616003,5.502293,2,99.92541124610257,First,SpeedUp,non, False
14, 22.26957356399591,21.41305150384222,23.52236778616003,6.3487997,2,99.90598709144177,First,SpeedUp,non, False
15, 22.239765309735272,21.3843897208993,23.52236778616003,7.255771,2,99.88050470043544,First,SpeedUp,non, False
16, 22.185922433677394,21.3326177246898,23.52236778616003,8.223207,2,99.84815560826792,First,SpeedUp,non, False
17, 22.240260520533376,21.384865885128246,23.52236778616003,9.251108,2,99.80812085058058,First,SpeedUp,non, False
18, 22.282030140950354,21.42502898168303,23.52236778616003,10.339474,2,99.75958146301473,First,SpeedUp,non, False
19, 22.245833994759824,21.39022499496137,23.52236778616003,11.488304,2,99.70170798166863,First,SpeedUp,non, False
20, 22.232004645647617,21.376927543891938,23.52236778616003,12.634134,2,99.6443174793033,First,SpeedUp,non, False
21, 22.244624796706812,21.38906230452578,23.52236778616003,13.776964,2,99.58740995591872,First,SpeedUp,non, False
