turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
126, 19.501911853812263,19.196478782506762,21.117778219123245,115.626015,2.69999,94.98175156563946,First,non,InsideOvertaking, False
127, 19.536264192540273,19.21089820334615,21.117778219123245,116.599754,2.64999,94.93826980034429,First,non,InsideOvertaking, False
128, 20.19375030281495,19.198776835465996,21.117778219123245,117.57392,2.5999901,94.8947214586817,First,non,InsideOvertaking, False
129, 19.914067609237666,19.21735018060995,21.117778219123245,118.548515,2.5499902,94.85110654065171,First,non,InsideOvertaking, False
130, 20.891500808404903,19.27248262735126,21.117778219123245,119.523544,2.4999902,94.80742504625431,First,non,InsideOvertaking, False
131, 19.485243845351935,19.20228209293841,21.117778219123245,120.49557,2.4499903,94.76420958642879,First,non,InsideOvertaking, False
132, 21.276951560226767,19.196934722112818,21.117778219123245,121.46802,2.3999903,94.72092015286171,First,non,InsideOvertaking, False
133, 19.443417998554406,19.228215077811985,21.117778219123245,122.43746,2.3499904,94.67808195911822,First,non,InsideOvertaking, False
134, 19.80646071965959,19.251044203100072,21.117778219123245,123.40734,2.2999904,94.6351771890073,First,non,InsideOvertaking, False
135, 19.62838164171112,19.20826229542443,21.117778219123245,124.37765,2.2499905,94.59221323990312,First,non,InsideOvertaking, False
136, 19.656413825028316,19.31225100617175,21.117778219123245,125.34838,2.1999905,94.54918271443154,First,non,InsideOvertaking, False
137, 20.354468024800852,19.18532746590359,21.117778219123245,126.31954,2.1499906,94.50608561259254,First,non,InsideOvertaking, False
138, 19.84767327500041,19.218750315697587,21.117778219123245,127.29114,2.0999906,94.46292193438613,First,non,InsideOvertaking, False
139, 19.543348584822144,19.29640477928434,21.117778219123245,128.26315,2.0499907,94.41969907718645,First,non,InsideOvertaking, False
140, 20.32174895504927,19.209533359060924,21.117778219123245,129.23561,1.9999907,94.37640964361937,First,non,InsideOvertaking, False
141, 20.51208353469939,19.204373590102556,21.117778219123245,130.2085,1.9499907,94.33306103105903,First,non,InsideOvertaking, False
142, 20.406931509404867,19.291957050803465,21.117778219123245,131.18181,1.8999908,94.28963844475713,First,non,InsideOvertaking, False
143, 19.86776955365207,19.18459530473949,21.117778219123245,132.15555,1.8499908,94.24615667946196,First,non,InsideOvertaking, False
144, 20.288377933988777,19.24100821188144,21.117778219123245,133.12971,1.7999909,94.20260833779938,First,non,InsideOvertaking, False
145, 20.737475789422664,19.229537874233696,21.117778219123245,134.10431,1.7499909,94.15899341976939,First,non,InsideOvertaking, False
146, 21.24958394103065,19.187845555789153,21.117778219123245,135.07933,1.699991,94.11531932274613,First,non,InsideOvertaking, False
147, 19.668314519668296,19.262071822953903,21.117778219123245,136.0548,1.649991,94.07157125198133,First,non,InsideOvertaking, False
148, 19.51754283955022,19.309263728022163,21.117778219123245,137.02725,1.5999911,94.02828181841424,First,non,InsideOvertaking, False
149, 19.970645611021716,19.194895344828293,21.117778219123245,138.00014,1.5499911,93.98492580847974,First,non,InsideOvertaking, False
150, 20.865386877825763,19.269323720672116,21.117778219123245,138.97345,1.4999912,93.94151061955199,First,non,InsideOvertaking, False
151, 21.230519908642055,19.187699617406256,21.117778219123245,139.94719,1.4499912,93.89802885425682,First,non,InsideOvertaking, False
152, 20.622899710353533,19.266023707652057,21.117778219123245,140.92136,1.3999913,93.85447311522009,First,non,InsideOvertaking, False
153, 20.384698793786644,19.29284243603104,21.117778219123245,141.89595,1.3499913,93.81086559456425,First,non,InsideOvertaking, False
154, 20.400056525325265,19.21829094638033,21.117778219123245,142.87099,1.2999914,93.76718410016684,First,non,InsideOvertaking, False
155, 20.819378732619864,19.258978901434343,21.117778219123245,143.84645,1.2499914,93.72344342677619,First,non,InsideOvertaking, False
156, 20.293507320835694,19.230315742237234,21.117778219123245,144.82234,1.1999915,93.67962877964395,First,non,InsideOvertaking, False
157, 20.426649396904942,19.195256467727944,21.117778219123245,145.79866,1.1499915,93.63576235089262,First,non,InsideOvertaking, False
158, 21.264503757053824,19.187521786469187,21.117778219123245,146.7754,1.0999916,93.59182194839971,First,non,InsideOvertaking, False
159, 20.00049079346938,19.295803395972623,21.117778219123245,147.75258,1.0499916,93.54781496953939,First,non,InsideOvertaking, False
160, 20.89203655061533,19.24218402205208,21.117778219123245,148.73018,0.9999916,93.50374881168582,First,non,InsideOvertaking, False
161, 21.218524708645532,19.211163674890944,21.117778219123245,149.70822,0.9499916,93.45960868009068,First,non,InsideOvertaking, False
162, 20.782736968117057,19.28029548538814,21.117778219123245,150.68669,0.8999916,93.41540936950227,First,non,InsideOvertaking, False
163, 21.350587644784603,19.288962465697125,21.117778219123245,151.66559,0.84999156,93.37114348254646,First,non,InsideOvertaking, False
164, 21.197777737182804,19.303184185884934,21.117778219123245,152.64491,0.79999155,93.32681841659739,First,non,InsideOvertaking, False
165, 20.79977634696104,19.27480038523402,21.117778219123245,153.62466,0.74999154,93.28241937690676,First,non,InsideOvertaking, False
166, 20.46959948968637,19.234003414636323,21.117778219123245,154.60484,0.6999915,93.2379537608487,First,non,InsideOvertaking, False
167, 20.640491291625057,19.292385978229344,21.117778219123245,155.58545,0.6499915,93.1934289657974,First,non,InsideOvertaking, False
168, 21.172998481106365,19.291935717913226,21.117778219123245,156.56648,0.5999915,93.1488301970045,First,non,InsideOvertaking, False
169, 20.290261863497076,19.21537607709398,21.117778219123245,157.54796,0.5499915,93.10417964659253,First,non,InsideOvertaking, False
170, 20.158531425806856,19.220118240012734,21.117778219123245,158.52986,0.49999148,93.05945512243898,First,non,InsideOvertaking, False
171, 20.23184687806094,19.268425598153275,21.117778219123245,159.51346,0.49999148,93.03257306475224,First,Overtaking,non, False
172, 20.185589956002424,19.224371386668974,21.117778219123245,160.49748,0.49999148,93.00566141756887,First,Overtaking,non, False
173, 20.220524700374373,19.257642571785116,21.117778219123245,161.48193,0.49999148,92.97871278351472,First,Overtaking,non, False
174, 20.248501063482102,19.28428672712581,21.117778219123245,162.46683,0.49999148,92.95171976521563,First,Overtaking,non, False
175, 20.171095948641987,19.210567570135225,21.117778219123245,163.45215,0.49999148,92.9246823626716,First,Overtaking,non, False
176, 20.15832663682625,19.198406320786905,21.117778219123245,164.4379,0.49999148,92.89761537063094,First,Overtaking,non, False
177, 20.18662703229834,19.22535907837937,21.117778219123245,165.42407,0.49999148,92.87050399434533,First,Overtaking,non, False
178, 20.259253167714924,19.294526826395163,21.117778219123245,166.41068,0.49999148,92.8433482338148,First,Overtaking,non, False
179, 20.171996875695783,19.211425595900746,21.117778219123245,167.3977,0.49999148,92.81616288378761,First,Overtaking,non, False
180, 20.239860763055173,19.276057869576356,21.117778219123245,168.38516,0.49999148,92.78892575214134,First,Overtaking,non, False
181, 20.262061819569304,19.297201732923146,21.117778219123245,169.37305,0.49999148,92.76165903099843,First,Overtaking,non, False
182, 20.159211819027483,19.199249351454746,21.117778219123245,170.36136,0.49999148,92.73434052823643,First,Overtaking,non, False
183, 20.161083636498013,19.20103203476001,21.117778219123245,171.3501,0.49999148,92.70699983335196,First,Overtaking,non, False
184, 20.178996125652823,19.218091548240782,21.117778219123245,172.33928,0.49999148,92.67959995947423,First,Overtaking,non, False
185, 20.152572312747612,19.192926012140582,21.117778219123245,173.32889,0.49999148,92.65217789347403,First,Overtaking,non, False
186, 20.144233776024826,19.18498454859507,21.117778219123245,174.31892,0.49999148,92.62470404585473,First,Overtaking,non, False
187, 20.25157707848123,19.287216265220216,21.117778219123245,175.30939,0.49999148,92.5972006087388,First,Overtaking,non, False
188, 20.15422944456607,19.194504232920067,21.117778219123245,176.30028,0.49999148,92.56964539000377,First,Overtaking,non, False
189, 20.22923778769936,19.265940750189866,21.117778219123245,177.2916,0.49999148,92.54206058177212,First,Overtaking,non, False
190, 20.191073997622798,19.229594283450282,21.117778219123245,178.28334,0.49999148,92.51443138929552,First,Overtaking,non, False
191, 20.244718342213726,19.280684135441643,21.117778219123245,179.27551,0.49999148,92.48675781257398,First,Overtaking,non, False
192, 20.20109143007985,19.239134695314142,21.117778219123245,180.26811,0.49999148,92.45904724898165,First,Overtaking,non, False
193, 20.170259159635208,19.209770628224007,21.117778219123245,181.26114,0.49999148,92.43129230114438,First,Overtaking,non, False
194, 20.25101713592827,19.28668298659835,21.117778219123245,182.25461,0.49999148,92.4035077638105,First,Overtaking,non, False
195, 20.275947913674557,19.310426584451957,21.117778219123245,183.2485,0.49999148,92.37567144485749,First,Overtaking,non, False
196, 20.26419187820657,19.299230360196734,21.117778219123245,184.24283,0.49999148,92.34779813903371,First,Overtaking,non, False
197, 20.15395822465132,19.19424592823935,21.117778219123245,185.23758,0.49999148,92.3198952437133,First,Overtaking,non, False
198, 20.262525825536166,19.297643643367778,21.117778219123245,186.23276,0.49999148,92.29194056677379,First,Overtaking,non, False
